Provincia,Localidad,link Indec,Velocidad (Mbps),Provincia_Num,Accesos
Buenos Aires,Arrecifes,Arrecifes,6077010.0,3.0,546.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,3.5,165.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,4.0,292.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,6.0,95.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,8.0,285.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,10.0,10.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,15.0,451.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,20.0,4483.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,30.0,3.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,50.0,1822.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,100.0,1322.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,300.0,351.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,500.0,22.0
Buenos Aires,Arrecifes,Arrecifes,6077010.0,1000.0,6.0
Buenos Aires,Arrecifes,Todd,6077020.0,20.0,185.0
Buenos Aires,Arrecifes,Todd,6077020.0,50.0,125.0
Buenos Aires,Arrecifes,Todd,6077020.0,100.0,31.0
Buenos Aires,Arrecifes,Vina,6077030.0,3.0,80.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,0.0,31.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,0.256,1.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,0.5,8.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,0.512,7.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,0.75,43.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,1.0,40.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,2.0,1.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,3.0,27.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,3.5,288.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,5.0,9.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,6.0,24.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,8.0,397.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,10.0,161.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,15.0,816.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,20.0,20.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,30.0,2947.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,50.0,2488.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,60.0,18.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,75.0,2.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,100.0,3744.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,150.0,654.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,200.0,1.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,300.0,3993.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,500.0,502.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,600.0,101.0
Buenos Aires,Avellaneda,Avellaneda,6035010.0,1000.0,334.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,0.75,1.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,1.0,1.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,3.0,1.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,3.5,6.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,5.0,6.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,6.0,1.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,8.0,3.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,10.0,59.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,15.0,2.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,20.0,18.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,25.0,1.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,30.0,15.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,50.0,2100.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,60.0,24.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,75.0,3.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,100.0,2254.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,150.0,514.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,300.0,2318.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,500.0,272.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,600.0,89.0
Buenos Aires,Avellaneda,Crucesita,6035010.0,1000.0,240.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,0.0,3.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,0.5,1.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,0.75,5.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,1.0,5.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,3.0,5.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,6.0,5.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,8.0,1.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,10.0,22.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,20.0,3.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,24.0,23.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,30.0,3.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,50.0,1238.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,60.0,4.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,75.0,1.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,100.0,509.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,150.0,210.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,300.0,400.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,500.0,40.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,600.0,35.0
Buenos Aires,Avellaneda,Dock Sud,6035010.0,1000.0,41.0
Buenos Aires,Avellaneda,Gerli,6035010.0,0.5,1.0
Buenos Aires,Avellaneda,Gerli,6035010.0,0.75,2.0
Buenos Aires,Avellaneda,Gerli,6035010.0,1.0,2.0
Buenos Aires,Avellaneda,Gerli,6035010.0,3.5,1.0
Buenos Aires,Avellaneda,Gerli,6035010.0,10.0,141.0
Buenos Aires,Avellaneda,Gerli,6035010.0,20.0,13.0
Buenos Aires,Avellaneda,Gerli,6035010.0,30.0,2.0
Buenos Aires,Avellaneda,Gerli,6035010.0,50.0,3413.0
Buenos Aires,Avellaneda,Gerli,6035010.0,60.0,20.0
Buenos Aires,Avellaneda,Gerli,6035010.0,75.0,6.0
Buenos Aires,Avellaneda,Gerli,6035010.0,100.0,2611.0
Buenos Aires,Avellaneda,Gerli,6035010.0,150.0,808.0
Buenos Aires,Avellaneda,Gerli,6035010.0,300.0,2825.0
Buenos Aires,Avellaneda,Gerli,6035010.0,500.0,319.0
Buenos Aires,Avellaneda,Gerli,6035010.0,600.0,98.0
Buenos Aires,Avellaneda,Gerli,6035010.0,1000.0,275.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,0.0,1.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,0.5,4.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,0.75,2.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,1.0,5.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,2.0,1.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,3.5,4.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,5.0,6.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,8.0,2.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,10.0,113.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,20.0,8.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,30.0,12.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,40.0,1.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,50.0,1908.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,60.0,26.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,75.0,4.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,100.0,2070.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,150.0,732.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,300.0,2690.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,500.0,289.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,600.0,71.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,999.0,2.0
Buenos Aires,Avellaneda,Pineyro,6035010.0,1000.0,295.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,0.0,4.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,0.5,12.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,0.512,1.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,0.75,35.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,1.0,5.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,2.0,2.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,3.0,1.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,3.5,215.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,5.0,11.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,8.0,128.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,10.0,156.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,15.0,1605.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,20.0,33.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,25.0,2.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,30.0,3390.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,50.0,6305.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,60.0,47.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,75.0,5.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,100.0,4821.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,150.0,1253.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,300.0,4807.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,500.0,496.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,600.0,178.0
Buenos Aires,Avellaneda,Sarandi,6035010.0,1000.0,467.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,0.0,3.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,0.5,5.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,0.75,8.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,1.0,9.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,2.0,1.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,3.0,5.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,3.5,2.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,5.0,2.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,6.0,8.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,7.0,10.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,8.0,468.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,10.0,226.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,15.0,10.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,20.0,33.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,25.0,1.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,30.0,13.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,35.0,4.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,40.0,8.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,50.0,5276.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,60.0,59.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,75.0,4.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,100.0,3423.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,150.0,1400.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,300.0,4136.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,500.0,486.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,600.0,134.0
Buenos Aires,Avellaneda,Villa Dominico,6035010.0,1000.0,632.0
Buenos Aires,Avellaneda,Wilde,6035010.0,0.0,6.0
Buenos Aires,Avellaneda,Wilde,6035010.0,0.5,5.0
Buenos Aires,Avellaneda,Wilde,6035010.0,0.75,32.0
Buenos Aires,Avellaneda,Wilde,6035010.0,1.0,6.0
Buenos Aires,Avellaneda,Wilde,6035010.0,3.0,1.0
Buenos Aires,Avellaneda,Wilde,6035010.0,3.5,116.0
Buenos Aires,Avellaneda,Wilde,6035010.0,5.0,5.0
Buenos Aires,Avellaneda,Wilde,6035010.0,6.0,7.0
Buenos Aires,Avellaneda,Wilde,6035010.0,8.0,261.0
Buenos Aires,Avellaneda,Wilde,6035010.0,10.0,218.0
Buenos Aires,Avellaneda,Wilde,6035010.0,15.0,1685.0
Buenos Aires,Avellaneda,Wilde,6035010.0,20.0,60.0
Buenos Aires,Avellaneda,Wilde,6035010.0,25.0,3.0
Buenos Aires,Avellaneda,Wilde,6035010.0,30.0,3077.0
Buenos Aires,Avellaneda,Wilde,6035010.0,35.0,2.0
Buenos Aires,Avellaneda,Wilde,6035010.0,40.0,1.0
Buenos Aires,Avellaneda,Wilde,6035010.0,50.0,7720.0
Buenos Aires,Avellaneda,Wilde,6035010.0,60.0,121.0
Buenos Aires,Avellaneda,Wilde,6035010.0,75.0,8.0
Buenos Aires,Avellaneda,Wilde,6035010.0,100.0,5362.0
Buenos Aires,Avellaneda,Wilde,6035010.0,150.0,1859.0
Buenos Aires,Avellaneda,Wilde,6035010.0,300.0,6172.0
Buenos Aires,Avellaneda,Wilde,6035010.0,500.0,714.0
Buenos Aires,Avellaneda,Wilde,6035010.0,600.0,208.0
Buenos Aires,Avellaneda,Wilde,6035010.0,1000.0,613.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,0.75,7.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,1.0,119.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,3.5,109.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,6.0,23.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,8.0,752.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,15.0,1202.0
Buenos Aires,Ayacucho,Ayacucho,6042010.0,30.0,3.0
Buenos Aires,Ayacucho,La Constancia,6042020.0,2.0,10.0
Buenos Aires,Ayacucho,Solanet,6042030.0,1.0,17.0
Buenos Aires,Ayacucho,Solanet,6042030.0,2.0,10.0
Buenos Aires,Ayacucho,Udaquiola,6042040.0,0.512,1.0
Buenos Aires,Ayacucho,Udaquiola,6042040.0,1.0,31.0
Buenos Aires,Ayacucho,Udaquiola,6042040.0,2.0,14.0
Buenos Aires,Azul,Azul,6049020.0,0.0,14.0
Buenos Aires,Azul,Azul,6049020.0,0.5,9.0
Buenos Aires,Azul,Azul,6049020.0,0.75,55.0
Buenos Aires,Azul,Azul,6049020.0,1.0,171.0
Buenos Aires,Azul,Azul,6049020.0,2.0,819.0
Buenos Aires,Azul,Azul,6049020.0,3.5,754.0
Buenos Aires,Azul,Azul,6049020.0,5.0,121.0
Buenos Aires,Azul,Azul,6049020.0,6.0,2.0
Buenos Aires,Azul,Azul,6049020.0,8.0,951.0
Buenos Aires,Azul,Azul,6049020.0,10.0,129.0
Buenos Aires,Azul,Azul,6049020.0,15.0,683.0
Buenos Aires,Azul,Azul,6049020.0,20.0,9.0
Buenos Aires,Azul,Azul,6049020.0,30.0,14.0
Buenos Aires,Azul,Azul,6049020.0,40.0,2.0
Buenos Aires,Azul,Azul,6049020.0,50.0,1230.0
Buenos Aires,Azul,Azul,6049020.0,51.0,1.0
Buenos Aires,Azul,Azul,6049020.0,100.0,8559.0
Buenos Aires,Azul,Azul,6049020.0,300.0,5026.0
Buenos Aires,Azul,Azul,6049020.0,500.0,185.0
Buenos Aires,Azul,Azul,6049020.0,1000.0,33.0
Buenos Aires,Azul,Cachari,6049030.0,2.0,458.0
Buenos Aires,Azul,Cachari,6049030.0,5.0,56.0
Buenos Aires,Azul,Cachari,6049030.0,6.0,5.0
Buenos Aires,Azul,Cachari,6049030.0,10.0,1.0
Buenos Aires,Azul,Cachari,6049030.0,20.0,1.0
Buenos Aires,Azul,Chillar,6049040.0,0.512,1.0
Buenos Aires,Azul,Chillar,6049040.0,2.0,8.0
Buenos Aires,Azul,Chillar,6049040.0,4.0,545.0
Buenos Aires,Azul,Chillar,6049040.0,5.0,8.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,0.0,29.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,0.256,2.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,0.5,19.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,0.512,4.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,0.75,184.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,1.0,153.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,2.0,83.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,3.0,323.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,3.5,1714.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,4.0,200.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,5.0,362.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,6.0,427.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,7.0,7.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,8.0,2856.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,9.0,1.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,10.0,421.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,11.0,3.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,12.0,96.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,13.0,2.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,14.0,3.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,15.0,1263.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,16.0,3.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,17.0,2.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,20.0,27.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,21.0,1.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,25.0,75.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,30.0,1602.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,50.0,3627.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,59.0,59.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,70.0,2.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,100.0,63075.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,150.0,23130.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,300.0,24699.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,500.0,1401.0
Buenos Aires,Bahia Blanca,Bahia Blanca,6056010.0,1000.0,338.0
Buenos Aires,Bahia Blanca,Cabildo,6056020.0,0.0,6.0
Buenos Aires,Bahia Blanca,Cabildo,6056020.0,4.0,9.0
Buenos Aires,Bahia Blanca,Cabildo,6056020.0,5.0,1.0
Buenos Aires,Bahia Blanca,Cabildo,6056020.0,6.0,10.0
Buenos Aires,Bahia Blanca,Cabildo,6056020.0,25.0,261.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,0.75,2.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,3.5,24.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,6.0,11.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,8.0,48.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,10.0,3.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,15.0,300.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,50.0,101.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,100.0,990.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,300.0,561.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,500.0,22.0
Buenos Aires,Bahia Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,1000.0,3.0
Buenos Aires,Bahia Blanca,Ingeniero White,6056020.0,0.512,2.0
Buenos Aires,Bahia Blanca,Ingeniero White,6056020.0,1.0,1.0
Buenos Aires,Bahia Blanca,Ingeniero White,6056020.0,100.0,1.0
Buenos Aires,Balcarce,Balcarce,6063010.0,0.0,9.0
Buenos Aires,Balcarce,Balcarce,6063010.0,0.75,24.0
Buenos Aires,Balcarce,Balcarce,6063010.0,2.0,98.0
Buenos Aires,Balcarce,Balcarce,6063010.0,3.5,310.0
Buenos Aires,Balcarce,Balcarce,6063010.0,6.0,327.0
Buenos Aires,Balcarce,Balcarce,6063010.0,8.0,795.0
Buenos Aires,Balcarce,Balcarce,6063010.0,10.0,252.0
Buenos Aires,Balcarce,Balcarce,6063010.0,12.0,1.0
Buenos Aires,Balcarce,Balcarce,6063010.0,15.0,611.0
Buenos Aires,Balcarce,Balcarce,6063010.0,30.0,24.0
Buenos Aires,Balcarce,Balcarce,6063010.0,50.0,791.0
Buenos Aires,Balcarce,Balcarce,6063010.0,100.0,7573.0
Buenos Aires,Balcarce,Balcarce,6063010.0,300.0,3374.0
Buenos Aires,Balcarce,Balcarce,6063010.0,500.0,114.0
Buenos Aires,Balcarce,Balcarce,6063010.0,1000.0,43.0
Buenos Aires,Balcarce,Los Pinos,6063020.0,0.0,5.0
Buenos Aires,Balcarce,Los Pinos,6063020.0,2.0,5.0
Buenos Aires,Balcarce,Los Pinos,6063020.0,6.0,17.0
Buenos Aires,Balcarce,Los Pinos,6063020.0,10.0,12.0
Buenos Aires,Balcarce,Napaleofu,6063030.0,1.0,38.0
Buenos Aires,Balcarce,Napaleofu,6063030.0,3.0,23.0
Buenos Aires,Balcarce,Napaleofu,6063030.0,6.0,56.0
Buenos Aires,Balcarce,Napaleofu,6063030.0,10.0,27.0
Buenos Aires,Balcarce,Napaleofu,6063030.0,50.0,1.0
Buenos Aires,Balcarce,Ramos Otero,6063040.0,1.0,8.0
Buenos Aires,Balcarce,San Agustin,6063050.0,0.0,24.0
Buenos Aires,Balcarce,San Agustin,6063050.0,2.0,8.0
Buenos Aires,Balcarce,San Agustin,6063050.0,6.0,25.0
Buenos Aires,Balcarce,San Agustin,6063050.0,10.0,18.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,2.0,1.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,6.0,18.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,8.0,1.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,10.0,15.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,15.0,4.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,20.0,1.0
Buenos Aires,Balcarce,Villa Laguna La Brava,6063060.0,30.0,2.0
Buenos Aires,Baradero,Baradero,6070010.0,0.5,1.0
Buenos Aires,Baradero,Baradero,6070010.0,1.0,29.0
Buenos Aires,Baradero,Baradero,6070010.0,3.0,903.0
Buenos Aires,Baradero,Baradero,6070010.0,4.0,1.0
Buenos Aires,Baradero,Baradero,6070010.0,5.0,1.0
Buenos Aires,Baradero,Baradero,6070010.0,6.0,285.0
Buenos Aires,Baradero,Baradero,6070010.0,8.0,1.0
Buenos Aires,Baradero,Baradero,6070010.0,10.0,431.0
Buenos Aires,Baradero,Baradero,6070010.0,15.0,43.0
Buenos Aires,Baradero,Baradero,6070010.0,20.0,8.0
Buenos Aires,Baradero,Baradero,6070010.0,50.0,429.0
Buenos Aires,Baradero,Baradero,6070010.0,100.0,4182.0
Buenos Aires,Baradero,Baradero,6070010.0,200.0,24.0
Buenos Aires,Baradero,Baradero,6070010.0,300.0,2886.0
Buenos Aires,Baradero,Baradero,6070010.0,500.0,49.0
Buenos Aires,Baradero,Baradero,6070010.0,1000.0,33.0
Buenos Aires,Baradero,Irineo Portela,6070020.0,3.0,76.0
Buenos Aires,Baradero,Irineo Portela,6070020.0,10.0,1.0
Buenos Aires,Baradero,Irineo Portela,6070020.0,20.0,2.0
Buenos Aires,Baradero,Santa Coloma,6070030.0,3.0,53.0
Buenos Aires,Baradero,Santa Coloma,6070030.0,20.0,2.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,3.0,152.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,6.0,56.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,10.0,118.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,12.0,14.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,15.0,7.0
Buenos Aires,Baradero,Villa Alsina  (Est. Alsina),6070040.0,20.0,2.0
Buenos Aires,Benito Juarez,Barker,6084010.0,0.256,1.0
Buenos Aires,Benito Juarez,Barker,6084010.0,0.5,1.0
Buenos Aires,Benito Juarez,Barker,6084010.0,1.0,20.0
Buenos Aires,Benito Juarez,Barker,6084010.0,3.0,78.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,0.0,4.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,0.5,1.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,3.5,59.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,8.0,428.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,10.0,59.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,12.0,1.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,15.0,914.0
Buenos Aires,Benito Juarez,Benito Juarez  (Est. Juarez),6084020.0,30.0,32.0
Buenos Aires,Benito Juarez,Lopez,6084030.0,3.0,12.0
Buenos Aires,Benito Juarez,Lopez,6084030.0,10.0,9.0
Buenos Aires,Benito Juarez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,0.5,1.0
Buenos Aires,Benito Juarez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,1.0,50.0
Buenos Aires,Benito Juarez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,2.0,43.0
Buenos Aires,Benito Juarez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,3.0,24.0
Buenos Aires,Berazategui,Berazategui,6091010.0,0.0,15.0
Buenos Aires,Berazategui,Berazategui,6091010.0,0.5,11.0
Buenos Aires,Berazategui,Berazategui,6091010.0,0.512,1.0
Buenos Aires,Berazategui,Berazategui,6091010.0,0.75,22.0
Buenos Aires,Berazategui,Berazategui,6091010.0,1.0,24.0
Buenos Aires,Berazategui,Berazategui,6091010.0,2.0,2.0
Buenos Aires,Berazategui,Berazategui,6091010.0,3.0,4.0
